문화시설명,전시회,박물관,음악 및 무용 발표회,전통 예술 공연,연극 공연,영화 관람,대중 공연,운동 경기,가장 큰 카테고리,값,카테고리,빈도 수,가장 큰 카테고리.1,값.1,가장 많은 장소
김근태기념도서관,0.4808751,0.5770843,0.60100746,0.58983827,0.60868543,0.6386528,0.6163472,0.59226143,영화 관람,0.6386528,,,영화 관람,0.6386528,145.0
학마을도서관,0.60610837,0.6639818,0.84577715,0.86602813,0.8825599,0.8917387,0.8828927,0.792108,영화 관람,0.8917387,,,영화 관람,0.8917387,145.0
무중력지대 도봉,0.61156267,0.64648926,0.8597984,0.88140213,0.9023781,0.913079,0.899889,0.80923176,영화 관람,0.913079,,,영화 관람,0.913079,145.0
도봉문화재단,0.6179426,0.665795,0.8567597,0.8749924,0.89070785,0.899084,0.88987565,0.79984903,영화 관람,0.899084,,,영화 관람,0.899084,145.0
둘리뮤지엄,0.64243066,0.6683745,0.86821955,0.88640416,0.90337646,0.9074218,0.9009625,0.8082396,영화 관람,0.9074218,,,영화 관람,0.9074218,145.0
도봉아이나라도서관,0.6550753,0.7748111,0.8278897,0.81896555,0.82050526,0.83939695,0.8282372,0.79024136,영화 관람,0.83939695,,,영화 관람,0.83939695,145.0
원당마을한옥도서관,0.6550753,0.7748111,0.8278897,0.81896555,0.82050526,0.83939695,0.8282372,0.79024136,영화 관람,0.83939695,,,영화 관람,0.83939695,145.0
서울로봇인공지능과학관,0.5977187,0.6306835,0.84567297,0.8695133,0.8906662,0.9009444,0.88790494,0.7967049,영화 관람,0.9009444,,,영화 관람,0.9009444,145.0
성신여자대학교 운정그린캠퍼스 대강당,0.6638525,0.646077,0.84181184,0.85531366,0.8601403,0.8615975,0.8647785,0.801443,대중 공연,0.8647785,,,대중 공연,0.8647785,10.0
마을극장 흰고무신,0.6537669,0.7291735,0.85347545,0.8602433,0.87289,0.89955693,0.8719186,0.80396706,영화 관람,0.89955693,,,영화 관람,0.89955693,145.0
김수영문학관,0.60072494,0.65388125,0.8462362,0.8655326,0.88942444,0.90715986,0.8860047,0.79661185,영화 관람,0.90715986,,,영화 관람,0.90715986,145.0
청소년 예술공간 채움,0.6114981,0.6603655,0.8543378,0.8743137,0.89088404,0.89808375,0.888744,0.79980856,영화 관람,0.89808375,,,영화 관람,0.89808375,145.0
간송옛집,0.60589945,0.68207455,0.8537741,0.86801183,0.88384724,0.89396715,0.8807944,0.79484046,영화 관람,0.89396715,,,영화 관람,0.89396715,145.0
원당샘공원,0.63375425,0.67633617,0.86559105,0.8878771,0.894644,0.9018793,0.89446354,0.8119839,영화 관람,0.9018793,,,영화 관람,0.9018793,145.0
문화공간 가치,0.6061092,0.64646006,0.8156767,0.8232244,0.83967686,0.87056506,0.8298668,0.77959657,영화 관람,0.87056506,,,영화 관람,0.87056506,145.0
,,,,,,,,,,,Summary,,,,
,,,,,,,,,,,전시회,,,,
,,,,,,,,,,,박물관,4.0,,,
,,,,,,,,,,,음악 및 무용 발표회,4.0,,,
,,,,,,,,,,,전통 예술 공연,1.0,,,
,,,,,,,,,,,연극 공연,3.0,,,
,,,,,,,,,,,영화 관람,145.0,,,
,,,,,,,,,,,대중 공연,10.0,,,
,,,,,,,,,,,운동 경기,1.0,,,
,,,,,,,,,,,Summary,,,,
,,,,,,,,,,,전시회,,,,
,,,,,,,,,,,박물관,4,,,
,,,,,,,,,,,음악 및 무용 발표회,4,,,
,,,,,,,,,,,전통 예술 공연,1,,,
,,,,,,,,,,,연극 공연,3,,,
,,,,,,,,,,,영화 관람,145,,,
,,,,,,,,,,,대중 공연,10,,,
,,,,,,,,,,,운동 경기,1,,,
